libtype,libtype2,libtype3
1664,9,9,9
1665,9,9,9
1666,9,9,9
1667,9,9,9
1668,9,9,9
1669,9,9,9
1670,9,9,9
1671,9,9,9
1672,9,9,9
1673,9,9,9
1674,10,10,10
1675,10,10,10
1676,10,10,10
1677,10,10,10
1678,10,10,10
1679,10,10,10
1680,10,10,10
1681,10,10,10
1682,10,10,10
1683,10,10,10
1684,10,10,10
1685,10,10,10
1686,10,10,10
1687,10,10,10
1688,10,10,10
1689,10,10,10
1690,10,10,10
1691,10,10,10
1692,10,10,10
1693,10,10,10
1694,10,10,10
1695,10,10,10
1696,10,10,10
1697,10,10,10
1698,10,10,10
1699,10,10,10
1700,10,10,10
1701,10,10,10
1702,10,10,10
1703,10,10,10
1704,10,10,10
1705,10,10,10
1706,10,10,10
1707,10,10,10
1708,10,10,10
1709,10,10,10
1710,10,10,10
1711,10,10,10
1712,10,10,10
1713,10,10,10
1714,10,10,10
1715,10,10,10
1716,10,10,10
1717,10,10,10
1718,10,10,10
1719,10,10,10
1720,10,10,10
1721,10,10,10
1722,11,11,11
1723,11,11,11
1724,11,11,11
1725,11,11,11
1726,11,11,11
1727,11,11,11
1728,11,11,11
1729,11,11,11
1730,11,11,11
1731,11,11,11
1732,11,11,11
1733,11,11,11
1734,11,11,11
1735,11,11,11
1736,11,11,11
1737,11,11,11
1738,11,11,11
1739,11,11,11
1740,11,11,11
1741,11,11,11
1742,11,11,11
1743,11,11,11
1744,11,11,11
1745,11,11,11
1746,11,11,11
1747,11,11,11
1748,11,11,11
1749,11,11,11
1750,11,11,11
1751,11,11,11
1752,11,11,11
1753,11,11,11
1754,11,11,11
1755,11,11,11
1756,11,11,11
1757,11,11,11
1758,11,11,11
1759,11,11,11
1760,11,11,11
1761,11,11,11
1762,11,11,11
1763,11,11,11
1764,11,11,11
1765,11,11,11
1766,11,11,11
1767,11,11,11
1768,11,11,11
1769,11,11,11
1770,11,11,11
1771,11,11,11
1772,11,11,11
1773,11,11,11
1774,11,11,11
1775,11,11,11
1776,11,11,11
1777,11,11,11
1778,11,11,11
1779,11,11,11
1780,11,11,11
1781,11,11,11
1782,11,11,11
1783,11,11,11
1784,11,11,11
1785,11,11,11
1786,11,11,11
1787,11,11,11
1788,11,11,11
1789,11,11,11
1790,11,11,11
1791,11,11,11
1792,11,11,11
1793,11,11,11
1794,11,11,11
1795,11,11,11
1796,11,11,11
1797,11,11,11
1798,11,11,11
1799,11,11,11
1800,11,11,11
1801,11,11,11
1802,11,11,11
1803,11,11,11
1804,11,11,11
1805,11,11,11
1806,11,11,11
1807,11,11,11
1808,11,11,11
1809,11,11,11
1810,11,11,11
1811,11,11,11
1812,11,11,11
1813,11,11,11
1814,11,11,11
1815,11,11,11
1816,11,11,11
1817,11,11,11
1818,11,11,11
1819,11,11,11
1820,11,11,11
1821,11,11,11
1822,11,11,11
1823,11,11,11
1824,11,11,11
1825,11,11,11
1826,11,11,11
1827,11,11,11
1828,11,11,11
1829,11,11,11
1830,11,11,11
1831,11,11,11
1832,11,11,11
1833,11,11,11
1834,11,11,11
1835,11,11,11
1836,11,11,11
1837,11,11,11
1838,11,11,11
1839,11,11,11
1840,11,11,11
1841,11,11,11
1842,11,11,11
1843,11,11,11
1844,11,11,11
1845,11,11,11
1846,11,11,11
1847,11,11,11
1848,11,11,11
1849,11,11,11
1850,11,11,11
1851,11,11,11
1852,11,11,11
1853,11,11,11
1854,11,11,11
1855,11,11,11
1856,11,11,11
1857,11,11,11
1858,11,11,11
1859,11,11,11
1860,11,11,11
1861,11,11,11
1862,11,11,11
1863,11,11,11
1864,11,11,11
1865,11,11,11
1866,11,11,11
1867,11,11,11
1868,11,11,11
1869,11,11,11
1870,11,11,11
1871,11,11,11
1872,11,11,11
1873,11,11,11
1874,11,11,11
1875,11,11,11
1876,11,11,11
1877,11,11,11
1878,11,11,11
1879,11,11,11
1880,11,11,11
1881,11,11,11
1882,11,11,11
1883,11,11,11
1884,11,11,11
1885,11,11,11
1886,11,11,11
1887,11,11,11
1888,11,11,11
1889,11,11,11
1890,11,11,11
1891,11,11,11
1892,11,11,11
1893,11,11,11
1894,11,11,11
1895,11,11,11
1896,11,11,11
1897,11,11,11
1898,11,11,11
1899,11,11,11
1900,11,11,11
1901,11,11,11
1902,11,11,11
1903,11,11,11
1904,11,11,11
1905,11,11,11
1906,11,11,11
1907,11,11,11
1908,11,11,11
1909,11,11,11
1910,11,11,11
1911,11,11,11
1912,11,11,11
1913,11,11,11
1914,11,11,11
1915,11,11,11
1916,11,11,11
1917,11,11,11
1918,11,11,11
1919,11,11,11
1920,11,11,11
1921,11,11,11
1922,11,11,11
1923,11,11,11
1924,11,11,11
1925,11,11,11
1926,11,11,11
1927,11,11,11
1928,11,11,11
1929,11,11,11
1930,11,11,11
1931,11,11,11
1932,11,11,11
1933,11,11,11
1934,11,11,11
1935,11,11,11
1936,11,11,11
1937,11,11,11
1938,11,11,11
1939,11,11,11
1940,11,11,11
1941,11,11,11
1942,11,11,11
1943,11,11,11
1944,11,11,11
1945,11,11,11
1946,11,11,11
1947,11,11,11
1948,11,11,11
1949,11,11,11
1950,11,11,11
1951,11,11,11
1952,11,11,11
1953,11,11,11
1954,11,11,11
1955,11,11,11
1956,11,11,11
1957,11,11,11
1958,11,11,11
1959,11,11,11
1960,11,11,11
1961,11,11,11
1962,11,11,11
1963,11,11,11
1964,11,11,11
1965,11,11,11
1966,11,11,11
1967,11,11,11
1968,11,11,11
1969,11,11,11
1970,11,11,11
1971,11,11,11
1972,11,11,11
1973,11,11,11
1974,11,11,11
1975,11,11,11
1976,11,11,11
1977,12,12,12
1978,12,12,12
1979,12,12,12
1980,12,12,12
1981,12,12,12
1982,12,12,12
1983,12,12,12
1984,12,12,12
1985,12,12,12
1986,12,12,12
1987,12,12,12
1988,12,12,12
1989,12,12,12
1990,12,12,12
1991,12,12,12
1992,12,12,12
1993,12,12,12
1994,12,12,12
1995,12,12,12
1996,12,12,12
1997,12,12,12
1998,12,12,12
1999,12,12,12
2000,12,12,12
2001,12,12,12
2002,12,12,12
2003,12,12,12
2004,12,12,12
2005,12,12,12
2006,12,12,12
2007,12,12,12
2008,12,12,12
2009,12,12,12
2010,12,12,12
2011,12,12,12
2012,12,12,12
2013,12,12,12
2014,12,12,12
2015,12,12,12
2016,12,12,12
2017,12,12,12
2018,12,12,12
2019,12,12,12
2020,12,12,12
2021,12,12,12
2022,12,12,12
2023,12,12,12
2024,12,12,12
2025,12,12,12
2026,12,12,12
2027,12,12,12
2028,12,12,12
2029,12,12,12
2030,12,12,12
2031,12,12,12
2032,12,12,12
2033,12,12,12
2034,12,12,12
2035,12,12,12
2036,12,12,12
2037,12,12,12
2038,12,12,12
2039,12,12,12
2040,12,12,12
2041,12,12,12
2042,12,12,12
2043,12,12,12
2044,12,12,12
2045,12,12,12
2046,12,12,12
2047,12,12,12
2048,12,12,12
2049,12,12,12
2050,12,12,12
2051,12,12,12
2052,12,12,12
2053,12,12,12
2054,12,12,12
2055,12,12,12
2056,12,12,12
2057,12,12,12
2058,12,12,12
2059,12,12,12
2060,12,12,12
2061,12,12,12
2062,12,12,12
